id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,basement,showers,electricity,school_1mi
14616,20140916T000000,333000.0,4.0,1.75,1880.0,9880,1.0,0.0,0.0,4.0,8.0,1880.0,?,1967.0,0.0,98058.0,47.4551,-122.15100000000001,1880.0,9600.0,0.0,2.0,1.0,1.0
14617,20140930T000000,310000.0,2.0,1.0,860.0,12160,1.0,0.0,0.0,4.0,6.0,860.0,?,1921.0,0.0,98106.0,47.5267,-122.361,1010.0,7611.0,0.0,1.0,1.0,1.0
14618,20150205T000000,666000.0,3.0,2.5,2140.0,2868,2.0,0.0,0.0,3.0,8.0,1770.0,370,2007.0,0.0,98052.0,47.6668,-122.132,2140.0,2527.0,1.0,3.0,1.0,1.0
14619,20140725T000000,2230000.0,3.0,3.0,3620.0,28064,2.0,1.0,4.0,5.0,10.0,2370.0,1250,1977.0,0.0,98136.0,47.5516,-122.398,2550.0,34713.0,1.0,3.0,1.0,1.0
14620,20140917T000000,310000.0,4.0,2.75,2370.0,7320,2.0,0.0,0.0,3.0,7.0,2370.0,?,1989.0,0.0,98023.0,47.3071,-122.36,1960.0,7320.0,0.0,3.0,1.0,1.0
14621,20141227T000000,350000.0,3.0,2.5,1860.0,21876,2.0,0.0,0.0,3.0,8.0,1860.0,?,1992.0,0.0,98014.0,47.6455,-121.90100000000001,2450.0,21876.0,0.0,2.0,1.0,1.0
14622,20140512T000000,610000.0,4.0,3.0,2110.0,5000,1.5,0.0,2.0,4.0,7.0,1640.0,470,1930.0,0.0,98136.0,47.5195,-122.391,1380.0,5000.0,1.0,3.0,1.0,1.0
14623,20141008T000000,564800.0,3.0,2.25,1990.0,8501,2.0,0.0,0.0,3.0,8.0,1990.0,?,1991.0,0.0,98029.0,47.5707,-121.99600000000001,2090.0,6459.0,0.0,2.0,1.0,1.0
14624,20150421T000000,438000.0,3.0,2.25,1820.0,9150,1.0,0.0,0.0,?,7.0,1320.0,500,1961.0,0.0,98133.0,47.736999999999995,-122.334,1780.0,8055.0,1.0,2.0,1.0,1.0
14625,20140813T000000,855000.0,3.0,2.0,3120.0,9400,1.0,0.0,0.0,5.0,9.0,1820.0,1300,1978.0,0.0,98006.0,47.5612,-122.15,2770.0,9500.0,1.0,2.0,1.0,1.0
14626,20140508T000000,229000.0,3.0,2.5,1190.0,3000,2.0,0.0,0.0,?,7.0,1190.0,?,2002.0,0.0,98178.0,47.4933,-122.275,1190.0,3000.0,0.0,2.0,1.0,1.0
14627,20140725T000000,260000.0,3.0,2.0,1170.0,5450,1.0,0.0,0.0,5.0,6.0,1170.0,?,1902.0,0.0,98118.0,47.5276,-122.273,1340.0,6384.0,0.0,2.0,1.0,1.0
14628,20140918T000000,609000.0,3.0,2.5,2630.0,10131,2.0,0.0,0.0,3.0,9.0,2630.0,?,1989.0,0.0,98028.0,47.7695,-122.259,2800.0,10123.0,0.0,2.0,1.0,1.0
14629,20140528T000000,277000.0,4.0,1.0,1450.0,6250,1.0,0.0,0.0,?,6.0,990.0,460,1964.0,0.0,98146.0,47.5131,-122.35700000000001,1440.0,4000.0,1.0,1.0,1.0,1.0
14630,20141209T000000,283000.0,4.0,2.0,2100.0,8160,1.0,0.0,0.0,?,7.0,1200.0,900,1959.0,0.0,98106.0,47.5145,-122.365,1140.0,8160.0,1.0,2.0,1.0,1.0
14631,20150318T000000,334000.0,2.0,1.75,1680.0,8367,1.0,0.0,0.0,3.0,6.0,840.0,840,1914.0,0.0,98115.0,47.6976,-122.288,1830.0,6720.0,1.0,2.0,1.0,1.0
14632,20150226T000000,267000.0,4.0,1.75,2000.0,7350,1.0,0.0,0.0,?,7.0,1100.0,900,1963.0,0.0,98003.0,47.3428,-122.303,1720.0,7350.0,1.0,2.0,1.0,1.0
14633,20140714T000000,385000.0,3.0,1.0,1030.0,3000,1.0,0.0,0.0,3.0,7.0,830.0,200,1924.0,0.0,98115.0,47.6813,-122.31700000000001,1830.0,3000.0,1.0,1.0,1.0,1.0
14634,20141024T000000,640000.0,5.0,1.75,2020.0,6565,1.0,0.0,0.0,?,8.0,1120.0,900,1956.0,0.0,98115.0,47.6821,-122.28299999999999,2020.0,6552.0,1.0,2.0,1.0,1.0
14635,20150506T000000,532500.0,4.0,2.0,2220.0,23750,1.0,0.0,0.0,3.0,7.0,2220.0,?,1963.0,0.0,98011.0,47.7759,-122.214,2650.0,21167.0,0.0,2.0,1.0,1.0
14636,20140523T000000,335000.0,4.0,2.5,1750.0,8476,1.0,0.0,0.0,4.0,7.0,1240.0,510,1983.0,0.0,98058.0,47.4447,-122.137,1660.0,7875.0,1.0,3.0,1.0,1.0
14637,20141030T000000,415000.0,3.0,2.5,1710.0,?,2.0,0.0,0.0,3.0,7.0,1710.0,?,1990.0,0.0,98126.0,47.5347,-122.376,1500.0,4920.0,0.0,3.0,1.0,?
14638,20140917T000000,1098000.0,6.0,3.25,3560.0,107362,1.5,0.0,0.0,4.0,8.0,2760.0,800,1963.0,0.0,98005.0,47.6356,-122.15,3210.0,35001.0,1.0,3.0,1.0,1.0
14639,20140828T000000,1442500.0,2.0,2.5,2720.0,16637,1.0,0.0,3.0,3.0,10.0,2160.0,560,1953.0,0.0,98118.0,47.5499,-122.264,2880.0,7320.0,1.0,3.0,1.0,1.0
14640,20140807T000000,180000.0,3.0,1.0,1010.0,10215,1.0,0.0,0.0,3.0,6.0,1010.0,?,1955.0,0.0,98146.0,47.4872,-122.345,1320.0,10245.0,0.0,1.0,1.0,?
14641,20140714T000000,335000.0,4.0,2.5,1830.0,4500,2.0,0.0,0.0,?,7.0,1830.0,?,2004.0,0.0,98038.0,47.3504,-122.005,2080.0,5100.0,0.0,3.0,1.0,1.0
14642,20140723T000000,835000.0,4.0,3.0,4480.0,42717,2.0,0.0,0.0,?,9.0,4480.0,?,1987.0,0.0,98077.0,47.7711,-122.088,3140.0,41632.0,0.0,3.0,1.0,1.0
14643,20141003T000000,592500.0,4.0,1.5,2080.0,4400,1.5,0.0,0.0,?,7.0,2080.0,?,1925.0,0.0,98122.0,47.606,-122.29899999999999,1680.0,4400.0,0.0,2.0,1.0,1.0
14644,20140808T000000,418900.0,3.0,1.5,1470.0,11112,1.0,0.0,0.0,3.0,7.0,1470.0,?,1954.0,0.0,98155.0,47.7462,-122.294,1460.0,11407.0,0.0,1.0,1.0,1.0
14645,20140709T000000,340000.0,3.0,1.0,1600.0,7324,1.0,0.0,0.0,4.0,7.0,1600.0,?,1958.0,0.0,98056.0,47.5054,-122.19,1430.0,7249.0,0.0,1.0,1.0,1.0
14646,20140702T000000,545000.0,3.0,2.0,1340.0,7200,1.5,0.0,0.0,4.0,7.0,1340.0,?,1923.0,0.0,98118.0,47.5601,-122.265,1630.0,5760.0,0.0,2.0,1.0,1.0
14647,20150403T000000,1378000.0,5.0,3.5,3680.0,8680,2.0,0.0,0.0,3.0,9.0,3680.0,?,2003.0,0.0,98033.0,47.6575,-122.197,2020.0,8847.0,0.0,3.0,1.0,1.0
14648,20150326T000000,183750.0,3.0,2.5,1770.0,3451,2.0,0.0,0.0,3.0,7.0,1770.0,?,2004.0,0.0,98055.0,47.4325,-122.197,1490.0,2138.0,0.0,3.0,1.0,?
14649,20140522T000000,295000.0,4.0,2.0,980.0,10640,1.0,0.0,0.0,5.0,7.0,980.0,?,1978.0,0.0,98045.0,47.4462,-121.773,1230.0,9750.0,0.0,2.0,1.0,1.0
14650,20140711T000000,625000.0,4.0,3.0,2530.0,5625,1.0,0.0,0.0,?,8.0,1470.0,1060,1976.0,0.0,98034.0,47.7094,-122.23299999999999,1840.0,7070.0,1.0,3.0,1.0,1.0
14651,20140609T000000,290000.0,4.0,3.0,2390.0,4500,2.0,0.0,0.0,3.0,7.0,2390.0,?,1974.0,0.0,98055.0,47.4872,-122.204,1320.0,4500.0,0.0,3.0,1.0,1.0
14652,20150123T000000,760000.0,4.0,2.5,3600.0,155509,2.0,0.0,0.0,?,9.0,3600.0,?,2004.0,0.0,98010.0,47.3538,-121.986,3410.0,34412.0,0.0,2.0,1.0,1.0
14653,20150219T000000,560000.0,4.0,2.5,3270.0,24750,1.0,0.0,0.0,4.0,8.0,1690.0,1580,1979.0,0.0,98056.0,47.5221,-122.178,1520.0,13480.0,1.0,2.0,1.0,1.0
14654,20140923T000000,475000.0,5.0,2.5,2300.0,28480,2.0,0.0,0.0,?,6.0,2300.0,?,1994.0,0.0,98053.0,47.6403,-121.964,1880.0,26720.0,0.0,3.0,1.0,1.0
14655,20140513T000000,620000.0,3.0,1.0,1710.0,4050,1.5,0.0,0.0,3.0,7.0,1710.0,?,1909.0,0.0,98103.0,47.6732,-122.331,1790.0,4896.0,0.0,1.0,1.0,1.0
14656,20150508T000000,330000.0,4.0,2.0,1170.0,4000,1.0,0.0,0.0,3.0,7.0,1170.0,?,1955.0,0.0,98144.0,47.5797,-122.305,1720.0,4000.0,0.0,2.0,1.0,1.0
14657,20150408T000000,620000.0,3.0,2.25,1990.0,6256,1.0,0.0,0.0,3.0,7.0,1390.0,600,1960.0,0.0,98033.0,47.6903,-122.206,2080.0,9300.0,1.0,2.0,1.0,1.0
14658,20150107T000000,320000.0,4.0,1.75,1710.0,10480,1.5,0.0,0.0,4.0,6.0,1710.0,?,1969.0,0.0,98059.0,47.4743,-122.14299999999999,1750.0,10480.0,0.0,2.0,1.0,?
14659,20140915T000000,525000.0,3.0,2.5,1740.0,2350,2.0,0.0,0.0,3.0,8.0,1120.0,620,1996.0,0.0,98112.0,47.6206,-122.29700000000001,1750.0,3802.0,1.0,2.0,1.0,1.0
14660,20140721T000000,802500.0,4.0,3.75,3320.0,8030,2.0,0.0,0.0,?,10.0,3320.0,?,2005.0,0.0,98075.0,47.5818,-121.97200000000001,3740.0,8030.0,0.0,4.0,1.0,1.0
14661,20140926T000000,569500.0,4.0,1.0,1960.0,3194,2.0,0.0,0.0,?,7.0,1960.0,?,1907.0,0.0,98144.0,47.6005,-122.296,1870.0,4200.0,0.0,1.0,1.0,1.0
14662,20141216T000000,850000.0,6.0,3.5,2820.0,5400,1.0,0.0,0.0,?,8.0,1620.0,1200,1958.0,0.0,98117.0,47.6791,-122.374,1560.0,2276.0,1.0,3.0,1.0,?
14663,20150405T000000,630000.0,3.0,1.0,1590.0,4080,1.5,0.0,0.0,?,7.0,1590.0,?,1922.0,0.0,98105.0,47.662,-122.32600000000001,1570.0,4080.0,0.0,1.0,1.0,1.0
14664,20140805T000000,454800.0,4.0,2.25,2490.0,10720,1.0,0.0,1.0,4.0,7.0,1400.0,1090,1979.0,0.0,98074.0,47.6137,-122.06,3080.0,10720.0,1.0,2.0,1.0,1.0
14665,20150303T000000,177000.0,3.0,1.0,870.0,5200,1.0,0.0,0.0,5.0,6.0,870.0,?,1969.0,0.0,98042.0,47.3695,-122.081,870.0,5200.0,0.0,1.0,1.0,1.0
14666,20140619T000000,275000.0,3.0,1.75,1860.0,15681,1.0,0.0,0.0,4.0,7.0,1860.0,?,1971.0,0.0,98023.0,47.3191,-122.339,1860.0,22979.0,0.0,2.0,1.0,1.0
14667,20150416T000000,460000.0,3.0,2.0,2930.0,29136,2.0,0.0,0.0,3.0,8.0,2240.0,690,1990.0,0.0,98010.0,47.3102,-122.042,2110.0,29362.0,1.0,2.0,1.0,?
14668,20140617T000000,729000.0,3.0,1.0,1580.0,3840,2.0,0.0,0.0,3.0,8.0,1580.0,?,1908.0,0.0,98102.0,47.6192,-122.319,1680.0,2624.0,0.0,1.0,1.0,1.0
14669,20141021T000000,935000.0,4.0,3.25,4110.0,15488,2.0,0.0,2.0,3.0,11.0,4110.0,?,1995.0,0.0,98006.0,47.5493,-122.117,4190.0,14973.0,0.0,3.0,1.0,1.0
14670,20140509T000000,481450.0,3.0,2.0,1410.0,4800,1.0,0.0,0.0,3.0,7.0,1410.0,?,1940.0,0.0,98117.0,47.6852,-122.37799999999999,1190.0,3840.0,0.0,2.0,1.0,1.0
14671,20150317T000000,860000.0,3.0,2.0,2090.0,4190,1.5,0.0,0.0,4.0,8.0,1490.0,600,1930.0,0.0,98122.0,47.6178,-122.28399999999999,2090.0,6270.0,1.0,2.0,1.0,1.0
14672,20141106T000000,274000.0,3.0,1.75,1400.0,8364,1.0,0.0,0.0,4.0,7.0,1400.0,?,1958.0,0.0,98056.0,47.4918,-122.178,1210.0,8160.0,0.0,2.0,1.0,1.0
14673,20140605T000000,499000.0,3.0,3.5,1690.0,1432,2.0,0.0,0.0,3.0,7.0,1360.0,330,2008.0,0.0,98199.0,47.6513,-122.4,1650.0,2788.0,1.0,3.0,1.0,1.0
14674,20140917T000000,696500.0,5.0,2.25,3210.0,61419,1.5,0.0,0.0,3.0,8.0,3210.0,?,1979.0,0.0,98077.0,47.7632,-122.09,2820.0,48351.0,0.0,2.0,1.0,1.0
14675,20150413T000000,390000.0,3.0,1.0,1190.0,85226,1.5,0.0,0.0,5.0,5.0,1190.0,?,1935.0,0.0,98070.0,47.365,-122.462,1360.0,46960.0,0.0,1.0,1.0,1.0
14676,20141216T000000,265000.0,3.0,1.0,960.0,9748,1.0,0.0,0.0,?,5.0,960.0,?,1922.0,0.0,98065.0,47.5259,-121.815,1600.0,9958.0,0.0,1.0,1.0,1.0
14677,20140709T000000,470000.0,4.0,2.25,2380.0,17199,2.0,0.0,0.0,3.0,8.0,1530.0,850,1979.0,0.0,98028.0,47.7668,-122.27,2280.0,11529.0,1.0,2.0,1.0,1.0
14678,20150129T000000,168500.0,2.0,1.0,1020.0,7742,1.0,0.0,0.0,4.0,6.0,1020.0,?,1935.0,1978.0,98168.0,47.498999999999995,-122.301,1510.0,7742.0,0.0,1.0,1.0,1.0
14679,20141111T000000,220000.0,3.0,1.75,1290.0,8250,1.0,0.0,0.0,?,7.0,1290.0,?,1983.0,0.0,98001.0,47.3353,-122.27,1410.0,7823.0,0.0,2.0,1.0,1.0
14680,20141020T000000,295000.0,3.0,2.0,1830.0,17321,1.0,0.0,0.0,4.0,7.0,1100.0,730,1948.0,0.0,98178.0,47.5072,-122.272,1450.0,10706.0,1.0,2.0,1.0,1.0
14681,20150114T000000,1475000.0,5.0,4.0,4770.0,31570,2.0,0.0,0.0,3.0,12.0,4770.0,?,1990.0,0.0,98006.0,47.5468,-122.12299999999999,4520.0,32070.0,0.0,4.0,1.0,1.0
14682,20140821T000000,1295000.0,2.0,2.5,2910.0,19449,2.0,1.0,4.0,5.0,9.0,1940.0,970,1985.0,0.0,98177.0,47.7729,-122.39299999999999,2540.0,23598.0,1.0,3.0,1.0,1.0
14683,20150408T000000,285000.0,3.0,1.0,950.0,10723,1.0,0.0,0.0,4.0,6.0,950.0,?,1959.0,0.0,98059.0,47.4899,-122.133,1520.0,10723.0,0.0,1.0,1.0,1.0
14684,20141022T000000,294950.0,3.0,1.0,1160.0,8950,1.0,0.0,0.0,?,7.0,1160.0,?,1968.0,0.0,98133.0,47.7499,-122.338,1210.0,8193.0,0.0,1.0,1.0,1.0
14685,20150102T000000,1465000.0,4.0,4.0,4930.0,22093,2.0,0.0,3.0,3.0,12.0,4930.0,?,2004.0,0.0,98075.0,47.5874,-121.965,4630.0,18889.0,0.0,4.0,1.0,1.0
14686,20150403T000000,565500.0,3.0,1.75,1780.0,5850,1.0,0.0,0.0,5.0,7.0,980.0,800,1944.0,0.0,98116.0,47.5589,-122.39200000000001,1550.0,5850.0,1.0,2.0,1.0,1.0
14687,20141013T000000,230000.0,3.0,2.0,1410.0,10625,1.0,0.0,0.0,3.0,7.0,1410.0,?,1980.0,0.0,98042.0,47.3649,-122.117,1410.0,9744.0,0.0,2.0,1.0,?
14688,20150323T000000,569950.0,4.0,3.5,2700.0,443440,1.5,0.0,0.0,3.0,8.0,2700.0,?,1948.0,1997.0,98042.0,47.333,-122.098,3210.0,298182.0,0.0,3.0,1.0,1.0
14689,20140924T000000,721000.0,2.0,1.5,1790.0,4250,1.0,0.0,0.0,3.0,7.0,920.0,870,1915.0,2014.0,98112.0,47.6367,-122.301,1910.0,4250.0,1.0,1.0,1.0,1.0
14690,20141218T000000,565000.0,3.0,2.5,4040.0,8653,2.0,0.0,0.0,3.0,9.0,2900.0,1140,2006.0,0.0,98019.0,47.7378,-121.975,3360.0,8653.0,1.0,3.0,1.0,1.0
14691,20140917T000000,438000.0,3.0,1.75,1990.0,9885,1.0,0.0,0.0,4.0,7.0,1030.0,960,1978.0,0.0,98052.0,47.6722,-122.162,1560.0,10000.0,1.0,2.0,1.0,1.0
14692,20150402T000000,369900.0,3.0,1.75,2150.0,19127,1.0,0.0,0.0,?,7.0,1650.0,500,1978.0,0.0,98168.0,47.5061,-122.324,1550.0,15000.0,1.0,2.0,1.0,1.0
14693,20140905T000000,405000.0,4.0,2.5,1850.0,9136,2.0,0.0,0.0,?,8.0,1850.0,?,1997.0,0.0,98059.0,47.4943,-122.15700000000001,1930.0,7873.0,0.0,2.0,1.0,1.0
14694,20140527T000000,282000.0,3.0,2.5,1680.0,15711,1.0,0.0,0.0,?,7.0,1240.0,440,1994.0,0.0,98031.0,47.423,-122.171,1420.0,8588.0,1.0,2.0,1.0,1.0
14695,20141104T000000,380950.0,2.0,1.0,1430.0,7819,1.0,0.0,0.0,3.0,7.0,1110.0,320,1944.0,0.0,98125.0,47.7307,-122.302,1380.0,7473.0,1.0,1.0,1.0,1.0
14696,20140630T000000,349810.0,3.0,1.0,960.0,8855,1.0,0.0,0.0,4.0,7.0,960.0,?,1958.0,0.0,98155.0,47.7689,-122.32799999999999,1250.0,8855.0,0.0,1.0,1.0,1.0
14697,20140526T000000,690000.0,4.0,2.5,2700.0,8810,2.0,0.0,0.0,?,9.0,2700.0,?,2004.0,0.0,98052.0,47.7041,-122.116,2730.0,5100.0,0.0,3.0,1.0,?
14698,20150505T000000,653000.0,2.0,1.5,1290.0,5141,1.0,0.0,0.0,4.0,7.0,1050.0,240,1947.0,0.0,98115.0,47.6878,-122.29,1290.0,5406.0,1.0,1.0,1.0,1.0
14699,20141028T000000,526500.0,3.0,2.5,1860.0,43170,2.0,0.0,0.0,?,8.0,1860.0,?,1986.0,0.0,98072.0,47.7712,-122.13600000000001,2270.0,40835.0,0.0,3.0,1.0,1.0
14700,20141017T000000,1040000.0,4.0,3.5,4320.0,8490,2.0,0.0,0.0,3.0,10.0,3280.0,1040,2005.0,0.0,98029.0,47.5568,-122.029,4030.0,11008.0,1.0,4.0,1.0,1.0
14701,20140923T000000,335000.0,3.0,1.0,2130.0,3825,1.5,0.0,0.0,3.0,7.0,2130.0,?,1917.0,0.0,98118.0,47.5506,-122.281,1780.0,5150.0,0.0,1.0,1.0,1.0
14702,20140915T000000,570000.0,2.0,1.75,2870.0,102366,2.0,0.0,2.0,4.0,8.0,1770.0,1100,1994.0,0.0,98027.0,47.4847,-122.0,2960.0,108900.0,1.0,2.0,1.0,1.0
14703,20150310T000000,1080000.0,5.0,3.5,3740.0,11340,2.0,0.0,0.0,?,10.0,3740.0,?,2013.0,0.0,98052.0,47.6628,-122.14299999999999,2040.0,8715.0,0.0,4.0,1.0,?
14704,20140922T000000,475000.0,3.0,2.5,2130.0,8022,2.0,0.0,0.0,3.0,8.0,2130.0,?,1985.0,0.0,98052.0,47.7252,-122.10600000000001,2130.0,7605.0,0.0,3.0,1.0,1.0
14705,20150212T000000,315000.0,4.0,2.0,1210.0,4250,1.0,0.0,0.0,4.0,7.0,1210.0,?,1941.0,0.0,98108.0,47.5275,-122.321,1210.0,6000.0,0.0,2.0,1.0,?
14706,20141209T000000,405000.0,6.0,2.0,2800.0,29985,1.0,0.0,0.0,5.0,7.0,1400.0,1400,1954.0,0.0,98058.0,47.4398,-122.08,1980.0,29985.0,1.0,2.0,1.0,1.0
14707,20140506T000000,562000.0,5.0,2.25,3040.0,8111,2.0,0.0,0.0,?,8.0,3040.0,?,1984.0,0.0,98052.0,47.7157,-122.103,2020.0,8304.0,0.0,2.0,1.0,1.0
14708,20150424T000000,295000.0,3.0,2.5,1570.0,6932,2.0,0.0,0.0,3.0,7.0,1570.0,?,1993.0,0.0,98038.0,47.3902,-122.04899999999999,1570.0,6271.0,0.0,2.0,1.0,1.0
14709,20140708T000000,383000.0,3.0,2.25,2090.0,15000,1.0,0.0,0.0,?,7.0,2090.0,?,1961.0,0.0,98045.0,47.4885,-121.78299999999999,1690.0,14400.0,0.0,2.0,1.0,1.0
14710,20150413T000000,242000.0,3.0,2.25,1690.0,7292,1.0,0.0,0.0,?,7.0,1250.0,440,1985.0,0.0,98003.0,47.2639,-122.303,1670.0,7747.0,1.0,2.0,1.0,1.0
14711,20150403T000000,352500.0,3.0,1.5,1470.0,17577,1.0,0.0,0.0,5.0,7.0,1470.0,?,1967.0,0.0,98059.0,47.4695,-122.116,2300.0,13832.0,0.0,2.0,1.0,1.0
14712,20140723T000000,239950.0,4.0,1.0,1460.0,6000,1.0,0.0,0.0,4.0,7.0,730.0,730,1941.0,0.0,98178.0,47.4952,-122.22399999999999,1190.0,6000.0,1.0,1.0,1.0,1.0
14713,20140903T000000,998000.0,4.0,2.5,3030.0,6820,2.0,0.0,0.0,?,9.0,2530.0,500,1947.0,2000.0,98105.0,47.6695,-122.266,2070.0,6820.0,1.0,2.0,1.0,1.0
14714,20150417T000000,515000.0,3.0,1.75,1190.0,4500,1.0,0.0,0.0,3.0,6.0,1190.0,?,1922.0,2012.0,98116.0,47.5576,-122.38799999999999,1820.0,4500.0,0.0,2.0,1.0,1.0
14715,20150406T000000,590000.0,5.0,1.0,1840.0,6710,1.5,0.0,0.0,3.0,7.0,1840.0,?,1920.0,0.0,98126.0,47.5686,-122.37799999999999,1410.0,4880.0,0.0,1.0,1.0,1.0
14716,20150402T000000,1160000.0,4.0,3.75,3560.0,13959,2.0,0.0,0.0,4.0,9.0,3560.0,?,1972.0,0.0,98040.0,47.5575,-122.211,3320.0,11834.0,0.0,4.0,1.0,1.0
14717,20141104T000000,289000.0,3.0,1.75,1580.0,9750,1.0,0.0,0.0,5.0,7.0,1580.0,?,1954.0,0.0,98148.0,47.427,-122.331,1460.0,9750.0,0.0,2.0,1.0,1.0
14718,20150323T000000,424000.0,3.0,1.5,1230.0,7200,1.0,0.0,0.0,?,7.0,1230.0,?,1953.0,0.0,98125.0,47.7281,-122.311,1400.0,6240.0,0.0,2.0,1.0,1.0
14719,20141016T000000,199000.0,4.0,2.0,1440.0,9477,1.0,0.0,0.0,3.0,5.0,1440.0,?,1943.0,0.0,98056.0,47.5093,-122.182,1440.0,9546.0,0.0,2.0,1.0,1.0
14720,20141006T000000,730000.0,4.0,3.5,4420.0,7902,2.0,0.0,0.0,3.0,10.0,3350.0,1070,2004.0,0.0,98065.0,47.5327,-121.86,3440.0,7851.0,1.0,4.0,1.0,?
14721,20140527T000000,244000.0,3.0,1.0,910.0,5250,1.0,0.0,0.0,4.0,6.0,910.0,?,1971.0,0.0,98166.0,47.4729,-122.352,1650.0,10442.0,0.0,1.0,1.0,1.0
14722,20140618T000000,240000.0,2.0,1.0,670.0,10920,1.0,0.0,0.0,?,6.0,670.0,?,1942.0,0.0,98146.0,47.5128,-122.37200000000001,900.0,7425.0,0.0,1.0,1.0,1.0
14723,20150422T000000,797000.0,4.0,2.75,2650.0,8610,2.0,0.0,0.0,?,8.0,2650.0,?,1959.0,2007.0,98008.0,47.6155,-122.12100000000001,1680.0,8316.0,0.0,3.0,1.0,1.0
14724,20140520T000000,350000.0,4.0,2.25,2220.0,6953,2.0,0.0,0.0,4.0,8.0,2220.0,?,1999.0,0.0,98038.0,47.3509,-122.041,2240.0,6716.0,0.0,2.0,1.0,1.0
14725,20141119T000000,415000.0,3.0,1.75,1640.0,6435,1.0,0.0,0.0,3.0,7.0,1190.0,450,1972.0,0.0,98034.0,47.7197,-122.21700000000001,1770.0,6930.0,1.0,2.0,1.0,1.0
14726,20150414T000000,378510.0,2.0,1.0,770.0,5185,1.0,0.0,0.0,?,7.0,770.0,?,1947.0,0.0,98126.0,47.5459,-122.37899999999999,1260.0,6550.0,0.0,1.0,1.0,1.0
14727,20140708T000000,1195000.0,4.0,3.5,3960.0,6654,2.0,0.0,0.0,3.0,10.0,2850.0,1110,2006.0,0.0,98199.0,47.6461,-122.389,2840.0,6400.0,1.0,4.0,1.0,1.0
14728,20141006T000000,379900.0,2.0,1.5,1140.0,7620,1.0,0.0,0.0,4.0,6.0,1140.0,?,1925.0,0.0,98106.0,47.5277,-122.351,1300.0,7620.0,0.0,1.0,1.0,1.0
14729,20140520T000000,620000.0,3.0,2.5,2480.0,9041,2.0,0.0,0.0,3.0,7.0,2480.0,?,2004.0,0.0,98053.0,47.6797,-122.035,2480.0,6500.0,0.0,3.0,1.0,1.0
14730,20140829T000000,524500.0,3.0,1.5,1580.0,3172,1.0,0.0,0.0,4.0,8.0,900.0,680,1946.0,0.0,98117.0,47.6796,-122.39299999999999,1580.0,5000.0,1.0,1.0,1.0,1.0
14731,20140609T000000,270000.0,4.0,2.75,1990.0,7252,1.0,0.0,0.0,?,7.0,1270.0,720,1999.0,0.0,98002.0,47.2839,-122.20200000000001,2100.0,7535.0,1.0,3.0,1.0,1.0
14732,20140528T000000,236000.0,4.0,2.25,1830.0,9485,1.0,0.0,0.0,4.0,7.0,1200.0,630,1989.0,0.0,98023.0,47.2995,-122.387,1730.0,10109.0,1.0,2.0,1.0,?
14733,20141105T000000,308500.0,2.0,2.0,840.0,14564,1.5,0.0,0.0,5.0,6.0,840.0,?,1942.0,0.0,98106.0,47.5499,-122.36,1430.0,7920.0,0.0,2.0,1.0,1.0
14734,20141208T000000,989900.0,5.0,2.25,3320.0,11350,1.0,0.0,0.0,5.0,8.0,1660.0,1660,1963.0,0.0,98040.0,47.5749,-122.213,3320.0,11085.0,1.0,2.0,1.0,?
14735,20141002T000000,299000.0,4.0,2.25,2050.0,26000,2.0,0.0,0.0,4.0,8.0,2050.0,?,1977.0,0.0,98042.0,47.3423,-122.06299999999999,2330.0,31100.0,0.0,2.0,1.0,1.0
14736,20140913T000000,295000.0,2.0,1.75,1560.0,43748,2.0,0.0,0.0,3.0,8.0,1560.0,?,1967.0,2000.0,98065.0,47.5729,-121.676,1000.0,24602.0,0.0,2.0,1.0,1.0
14737,20140611T000000,110000.0,2.0,1.0,800.0,15000,1.0,0.0,0.0,3.0,6.0,800.0,?,1927.0,0.0,98168.0,47.4932,-122.316,1170.0,15000.0,0.0,1.0,1.0,1.0
14738,20140703T000000,295950.0,2.0,1.0,1190.0,6200,1.0,0.0,0.0,3.0,7.0,1190.0,?,1948.0,0.0,98133.0,47.7634,-122.34,1470.0,7800.0,0.0,1.0,1.0,1.0
14739,20140528T000000,270000.0,3.0,1.75,1300.0,4127,1.0,0.0,0.0,4.0,6.0,650.0,650,1918.0,1953.0,98106.0,47.5353,-122.352,1420.0,4000.0,1.0,2.0,1.0,1.0
14740,20140521T000000,712000.0,4.0,2.5,3400.0,247421,2.0,0.0,0.0,3.0,9.0,3400.0,?,2001.0,0.0,98010.0,47.3623,-121.971,3180.0,222156.0,0.0,3.0,1.0,1.0
14741,20150506T000000,475000.0,2.0,1.5,1170.0,1250,3.0,0.0,0.0,3.0,8.0,1170.0,?,2000.0,0.0,98107.0,47.6719,-122.38,1310.0,1308.0,0.0,1.0,1.0,1.0
14742,20150317T000000,410000.0,4.0,2.5,2510.0,5258,2.0,0.0,0.0,3.0,7.0,2510.0,?,2001.0,0.0,98056.0,47.4818,-122.18799999999999,2570.0,5119.0,0.0,3.0,1.0,1.0
14743,20150313T000000,588000.0,4.0,2.25,2510.0,19550,1.0,0.0,0.0,4.0,9.0,1810.0,700,1977.0,0.0,98034.0,47.7041,-122.241,2450.0,19250.0,1.0,2.0,1.0,1.0
